Date,Title,Quantity Sold,Total Revenue
2025-07-10,Book_1477,2,216
2025-12-09,Book_2844,5,3000
2025-10-21,Book_7731,2,820
2025-06-28,Book_8723,5,4680
2025-09-30,Book_4184,5,2105
2025-07-25,Book_6427,4,3808
2025-03-21,Book_2217,4,748
2025-09-13,Book_3757,5,3135
2025-02-17,Book_2147,4,1888
2025-04-30,Book_5826,2,500
2025-03-17,Book_5451,5,515
2025-05-06,Book_6310,1,198
2025-06-13,Book_2384,4,1852
2025-07-14,Book_8625,5,1845
2025-09-27,Book_7468,5,1720
2025-10-29,Book_3126,2,1082
2025-04-17,Book_2970,3,1380
2025-09-08,Book_8112,3,2073
2025-06-08,Book_7634,2,1518
2025-03-03,Book_7606,2,908
2025-06-02,Book_168,5,3765
2025-04-19,Book_5392,4,1972
2025-07-21,Book_3528,3,1554
2025-08-14,Book_4732,4,912
2025-01-22,Book_3638,3,1848
2025-09-05,Book_5319,2,1646
2025-06-28,Book_5278,3,2862
2025-03-23,Book_3976,1,933
2025-03-03,Book_3632,5,4935
2025-01-23,Book_3122,2,450
2025-06-09,Book_2768,5,695
2025-10-09,Book_1240,2,940
2025-02-12,Book_2699,5,1165
2025-12-03,Book_728,2,258
2025-12-15,Book_3879,4,2120
2025-07-22,Book_5946,4,1916
2025-08-29,Book_6787,1,963
2025-10-07,Book_5193,5,1400
2025-07-09,Book_6006,3,2865
2025-08-05,Book_6996,2,474
2025-08-23,Book_2512,3,627
2025-05-14,Book_9478,4,760
2025-02-07,Book_3929,4,3708
2025-12-06,Book_1677,3,2145
2025-03-27,Book_4733,2,452
2025-09-17,Book_3248,5,4390
2025-06-01,Book_4162,5,4405
2025-08-26,Book_4328,1,623
2025-04-26,Book_6756,4,3856
2025-04-22,Book_5521,2,1312
2025-07-28,Book_1612,2,1746
2025-06-18,Book_3623,5,4125
2025-12-03,Book_5226,1,384
2025-11-29,Book_778,4,3880
2025-05-02,Book_6960,1,681
2025-05-10,Book_7830,2,1190
2025-10-29,Book_3844,3,2865
2025-03-07,Book_4014,3,1242
2025-06-06,Book_7221,4,1088
2025-03-01,Book_1876,5,3400
2025-04-15,Book_7556,5,790
2025-08-14,Book_1906,4,2820
2025-04-06,Book_7449,2,940
2025-10-16,Book_4360,1,279
2025-05-31,Book_7158,2,638
2025-12-22,Book_3224,4,1200
2025-04-24,Book_2514,5,3215
2025-12-09,Book_4950,3,1734
2025-03-07,Book_635,3,1314
2025-10-02,Book_3396,4,460
2025-10-06,Book_8835,5,1690
2025-01-18,Book_5931,5,3315
2025-10-25,Book_5862,5,1150
2025-07-19,Book_6087,3,1533
2025-04-23,Book_4535,3,2796
2025-09-15,Book_5816,1,224
2025-07-12,Book_4099,4,2776
2025-11-23,Book_5414,3,2664
2025-10-24,Book_1702,3,2316
2025-06-08,Book_5871,3,2208
2025-07-03,Book_4711,2,1374
2025-06-09,Book_671,5,970
2025-06-18,Book_9842,2,1506
2025-05-27,Book_5129,1,886
2025-02-16,Book_4353,4,2328
2025-03-23,Book_5169,2,1444
2025-07-04,Book_2905,4,2504
2025-08-04,Book_2340,4,2436
2025-08-02,Book_7060,1,265
2025-09-10,Book_8079,1,513
2025-11-28,Book_9703,4,3992
2025-12-18,Book_3592,2,1146
2025-05-06,Book_7778,2,1200
2025-10-20,Book_148,3,420
2025-10-05,Book_4482,1,456
2025-07-18,Book_1487,2,1680
2025-03-12,Book_467,2,1846
2025-08-23,Book_2528,4,2740
2025-07-09,Book_9652,1,134
2025-12-15,Book_3291,4,1668
2025-02-10,Book_3476,1,805
2025-08-04,Book_2369,4,2416
2025-10-11,Book_5305,4,3720
2025-05-24,Book_5371,3,693
2025-02-04,Book_4209,2,1996
2025-04-23,Book_5927,1,914
2025-09-02,Book_1961,5,4175
2025-02-21,Book_4907,2,744
2025-02-01,Book_6471,1,296
2025-04-29,Book_5480,2,1712
2025-01-20,Book_4202,4,2440
2025-09-24,Book_5251,1,923
2025-09-05,Book_2000,1,689
2025-09-29,Book_6034,2,926
2025-03-14,Book_3480,2,774
2025-05-05,Book_5849,4,1604
2025-03-12,Book_682,5,1725
2025-08-04,Book_4026,2,786
2025-05-10,Book_5334,4,1188
2025-05-06,Book_76,1,723
2025-09-18,Book_2613,4,3080
2025-05-05,Book_6816,1,600
2025-04-11,Book_6153,5,4975
2025-04-25,Book_2628,3,735
2025-11-24,Book_3878,3,312
2025-01-03,Book_5221,2,1592
2025-06-12,Book_4717,1,565
2025-04-12,Book_1986,4,2080
2025-02-26,Book_3104,4,496
2025-02-11,Book_1557,5,4535
2025-09-30,Book_8253,2,1246
2025-08-31,Book_2044,2,1992
2025-01-16,Book_277,4,616
2025-09-02,Book_5025,2,884
2025-01-11,Book_5313,3,1356
2025-07-01,Book_9509,3,1389
2026-01-01,Book_4182,2,1942
2025-08-22,Book_7447,5,2825
2025-01-04,Book_8965,4,3120
2025-11-09,Book_1922,3,378
2025-09-06,Book_9006,4,1936
2025-08-03,Book_7766,5,4480
2025-07-02,Book_3924,2,1592
2025-01-21,Book_626,5,785
2025-03-04,Book_1040,5,1935
2025-03-22,Book_9397,3,1731
2025-08-07,Book_4558,2,1118
2025-04-05,Book_8607,4,2832
2025-09-25,Book_8043,2,626
2025-07-24,Book_6722,2,720
2025-09-08,Book_5072,4,1204
2025-12-29,Book_3593,4,2484
2025-01-29,Book_2591,1,563
2025-08-07,Book_6850,4,1876
2025-12-28,Book_552,3,2427
2025-03-12,Book_1743,1,298
2025-01-14,Book_3895,3,1281
2025-01-01,Book_6746,1,137
2025-03-01,Book_988,5,2490
2025-05-01,Book_3294,2,638
2025-09-04,Book_5469,5,4150
2025-08-30,Book_413,4,2144
2025-02-05,Book_7267,5,1865
2025-06-11,Book_1471,5,4785
2025-09-30,Book_3950,3,873
2025-03-21,Book_948,2,1162
2025-08-26,Book_636,5,2260
2025-09-04,Book_7040,4,792
2025-01-20,Book_9787,1,994
2025-09-19,Book_5388,2,536
2025-02-23,Book_5673,4,2572
2025-01-22,Book_9934,3,2478
2025-05-21,Book_7282,3,2559
2025-03-13,Book_6601,3,960
2025-06-08,Book_5653,5,550
2025-08-12,Book_9928,3,2352
2025-08-13,Book_5092,4,2388
2025-02-09,Book_5045,5,1145
2025-10-07,Book_7848,1,397
2025-06-04,Book_4967,5,2645
2025-11-22,Book_2815,5,3880
2025-12-27,Book_5914,1,202
2025-03-14,Book_668,3,2679
2025-01-11,Book_3960,5,2350
2025-04-05,Book_7551,1,896
2025-01-11,Book_13,4,3380
2025-09-13,Book_9371,5,4070
2025-08-07,Book_1238,2,902
2025-06-29,Book_9499,4,3564
2025-01-22,Book_917,1,513
2025-04-16,Book_9547,2,1000
2025-04-05,Book_6688,4,3956
2025-12-19,Book_620,5,4700
2025-08-06,Book_2566,3,747
2025-02-03,Book_5695,3,2538
2025-07-05,Book_8997,5,3745
2025-07-31,Book_2976,3,582
2025-02-19,Book_3722,5,1700
2025-10-29,Book_4334,1,791
2025-01-28,Book_7063,5,3405
2025-02-01,Book_9162,5,845
2025-08-07,Book_5242,4,1488
2025-11-05,Book_6390,4,1840
2025-11-15,Book_8726,3,1467
2025-02-01,Book_5628,4,1140
2025-02-20,Book_1210,5,2115
2025-07-08,Book_3211,3,1998
2025-07-31,Book_2904,2,790
2025-06-23,Book_4910,2,400
2025-04-05,Book_9594,1,862
2025-04-22,Book_2853,5,3545
2025-02-25,Book_4003,4,1476
2025-01-01,Book_6153,3,2985
2025-12-30,Book_6616,1,535
2025-03-28,Book_6666,5,4850
2025-08-11,Book_2322,4,1628
2025-09-23,Book_8833,5,4285
2025-11-09,Book_8029,3,1860
2025-12-25,Book_170,1,924
2025-08-28,Book_3428,4,3924
2025-05-29,Book_6441,3,2769
2025-07-26,Book_8710,2,1600
2025-01-09,Book_9000,1,446
2025-01-18,Book_5664,5,590
2025-03-11,Book_1513,4,1760
2025-03-30,Book_1114,3,1695
2025-11-10,Book_4913,3,1536
2025-04-06,Book_931,5,4255
2025-04-20,Book_5196,5,3120
2025-03-24,Book_4590,4,3040
2025-01-29,Book_23,2,1588
2025-10-23,Book_7946,1,929
2025-01-17,Book_4829,3,2316
2025-07-28,Book_5684,5,4200
2025-07-13,Book_8146,1,759
2025-10-04,Book_4779,5,4395
2025-01-17,Book_7132,5,4030
2025-12-31,Book_6709,1,620
2025-01-01,Book_2950,2,1148
2025-10-18,Book_6392,2,1868
2025-12-23,Book_9932,5,1040
2025-04-06,Book_7323,2,1652
2025-09-05,Book_4089,2,1900
2025-01-13,Book_9597,3,1341
2025-03-09,Book_2790,3,1191
2025-08-07,Book_2918,1,953
2025-05-05,Book_6596,5,1015
2025-03-09,Book_6599,1,809
2025-07-26,Book_4165,3,1659
2025-10-19,Book_6934,3,1506
2025-12-14,Book_8264,3,483
2025-03-10,Book_2075,5,3495
2025-08-03,Book_183,1,478
2025-07-12,Book_8975,3,1926
2025-11-11,Book_970,4,3380
2025-04-16,Book_5315,1,609
2025-06-07,Book_3342,2,244
2025-11-23,Book_6487,3,2625
2025-08-19,Book_5052,2,1886
2025-08-13,Book_928,1,751
2025-08-07,Book_2718,5,3595
2025-04-19,Book_2555,3,1143
2025-02-02,Book_288,3,1287
2025-05-18,Book_5984,4,2144
2025-01-25,Book_8322,1,373
2025-09-29,Book_9256,1,495
2025-12-23,Book_9629,1,781
2025-08-02,Book_6877,5,1635
2025-10-22,Book_9021,4,1068
2025-04-19,Book_5043,4,1112
2025-05-23,Book_5273,3,324
2025-05-14,Book_8370,3,1947
2025-04-05,Book_3241,5,1755
2025-01-22,Book_7416,4,2372
2025-10-19,Book_3071,4,548
2025-08-15,Book_3412,1,487
2025-08-08,Book_2249,5,4460
2025-07-10,Book_5578,5,2750
2025-11-08,Book_6177,2,1980
2025-12-02,Book_4947,1,693
2025-01-10,Book_2850,1,622
2025-02-14,Book_6835,1,550
2025-02-08,Book_2056,4,3908
2025-08-24,Book_9121,1,855
2025-02-06,Book_9103,4,2844
2025-12-22,Book_440,4,1720
2025-07-21,Book_9714,2,1334
2025-06-22,Book_7641,5,3080
2025-11-11,Book_7580,5,1290
2025-03-30,Book_1830,5,1080
2025-06-25,Book_7565,5,2080
2025-05-31,Book_6082,4,2312
2025-03-23,Book_1780,4,1148
2025-01-28,Book_7355,4,3156
2025-11-08,Book_2753,4,1508
2025-07-01,Book_3763,2,1050
2025-07-28,Book_3150,2,1884
2025-12-30,Book_897,4,504
2025-04-19,Book_1148,3,1959
2025-06-20,Book_5313,4,1808
2025-02-25,Book_3104,4,496
2025-05-04,Book_7856,5,1565
2025-10-11,Book_8683,1,823
2025-10-01,Book_684,3,1011
2025-04-08,Book_632,4,1912
2025-03-07,Book_6297,4,2728
2025-01-06,Book_8002,1,541
2025-10-26,Book_3617,2,1092
2025-11-15,Book_209,5,725
2025-04-20,Book_6372,3,987
2025-01-27,Book_6613,1,144
2026-01-01,Book_9199,1,639
2025-02-11,Book_2270,3,2979
2025-09-01,Book_3316,2,362
2025-05-03,Book_3939,1,177
2025-04-07,Book_3811,1,157
2025-01-20,Book_3667,2,390
2025-12-29,Book_6465,3,375
2025-07-26,Book_9762,3,1638
2025-12-20,Book_4618,2,448
2025-01-11,Book_3364,1,434
2025-10-21,Book_601,4,600
2025-02-22,Book_8100,4,568
2025-07-17,Book_2463,5,1250
2025-09-26,Book_2781,1,597
2025-06-22,Book_9396,5,3495
2025-12-21,Book_7191,2,1024
2025-11-14,Book_7845,5,1295
2025-12-03,Book_7332,5,4525
2025-06-06,Book_7788,4,1536
2025-02-02,Book_4864,4,708
2025-02-07,Book_8502,1,590
2025-03-16,Book_9430,5,2875
2025-04-07,Book_911,1,192
2025-02-25,Book_9129,2,676
2025-03-29,Book_9225,3,1401
2025-09-04,Book_5338,4,3360
2025-05-11,Book_7920,2,660
2025-12-08,Book_4594,4,3416
2025-09-27,Book_9036,3,1614
2025-05-30,Book_5163,5,3315
2025-03-29,Book_7742,2,1858
2025-01-27,Book_5618,1,580
2025-04-25,Book_5633,4,2916
2025-04-20,Book_6208,1,363
2025-05-15,Book_5079,1,988
2025-11-29,Book_2916,4,720
2025-05-06,Book_3623,1,825
2025-11-30,Book_6584,2,902
2025-03-30,Book_8849,5,890
2025-07-19,Book_1052,3,1188
2025-04-05,Book_6486,2,498
2025-02-06,Book_1194,5,625
2025-10-12,Book_2409,3,2595
2025-04-20,Book_6206,2,1908
2025-07-02,Book_683,1,850
2025-05-11,Book_2757,3,2418
2025-03-20,Book_306,5,4490
2025-11-27,Book_986,1,816
2025-01-27,Book_482,5,555
2025-04-24,Book_6091,1,502
2025-08-24,Book_375,1,385
2025-04-30,Book_7052,4,3452
2025-04-11,Book_2691,5,4520
2025-06-18,Book_1139,5,3580
2025-06-08,Book_4830,4,2808
2025-03-02,Book_9608,1,626
2025-05-23,Book_7301,2,928
2025-04-17,Book_9826,1,733
2025-02-16,Book_8674,4,1104
2025-07-29,Book_2740,5,3415
2025-06-15,Book_7730,2,1136
2025-02-20,Book_4439,1,214
2025-03-18,Book_8453,5,3380
2025-01-15,Book_5085,4,2932
2025-06-10,Book_7104,2,1352
2025-04-30,Book_4088,1,878
2025-01-29,Book_67,5,1135
2025-10-29,Book_5859,5,3955
2025-02-04,Book_2479,1,892
2025-01-10,Book_2758,2,1474
2025-05-02,Book_3580,1,640
2025-03-26,Book_5387,4,2388
2025-07-25,Book_4324,5,4680
2025-06-23,Book_7156,4,3060
2025-12-09,Book_409,4,1100
2025-06-05,Book_3522,2,554
2025-12-08,Book_28,4,716
2025-02-21,Book_4758,3,2784
2025-08-19,Book_13,4,3380
2025-05-02,Book_2964,5,4800
2025-10-06,Book_5871,4,2944
2025-07-10,Book_8262,5,1520
2025-04-08,Book_8791,2,1188
2025-09-22,Book_4944,2,1226
2025-08-23,Book_5080,5,500
2025-06-30,Book_5614,4,3176
2025-08-28,Book_260,4,3948
2025-09-12,Book_5826,3,750
2025-02-27,Book_9559,1,778
2025-11-28,Book_3650,2,1486
2025-08-21,Book_3266,1,495
2025-09-15,Book_6029,2,664
2025-06-03,Book_7091,3,2832
2025-05-18,Book_1524,1,625
2025-12-07,Book_5987,4,1904
2025-02-15,Book_791,1,569
2025-12-22,Book_1220,4,536
2025-08-31,Book_2252,4,2232
2025-01-24,Book_4518,1,104
2025-11-10,Book_6088,2,860
2025-01-30,Book_8806,5,845
2025-11-21,Book_9015,5,4150
2025-12-28,Book_8942,1,565
2025-05-23,Book_6199,5,4365
2025-12-20,Book_7939,1,549
2025-06-03,Book_4797,3,1572
2025-11-17,Book_5762,5,2925
2025-01-09,Book_8531,4,3108
2025-03-14,Book_3613,1,389
2025-04-02,Book_9748,4,3164
2025-09-19,Book_4305,4,3776
2025-04-06,Book_384,1,128
2025-07-14,Book_458,3,2994
2025-04-27,Book_1477,4,432
2025-11-27,Book_1769,3,1530
2025-09-11,Book_5397,5,4520
2025-11-07,Book_5910,5,3920
2025-02-11,Book_4774,4,908
2025-11-18,Book_3017,4,3724
2025-05-12,Book_9704,2,210
2025-09-20,Book_6344,2,1016
2025-12-10,Book_1354,2,1814
2025-09-16,Book_5200,5,2280
2025-04-13,Book_4176,1,477
2025-08-10,Book_8379,3,1830
2025-03-23,Book_3074,3,2184
2025-04-02,Book_6225,1,501
2025-08-31,Book_950,1,142
2025-05-27,Book_8074,1,473
2025-11-13,Book_7967,5,535
2025-04-09,Book_7162,5,2305
2025-11-02,Book_1338,4,3668
2025-12-11,Book_7505,1,721
2025-10-24,Book_8073,2,1992
2025-06-03,Book_8408,4,4000
2025-06-16,Book_8964,1,656
2025-05-27,Book_3967,5,1925
2025-03-08,Book_7286,4,2424
2025-07-13,Book_8643,4,864
2025-12-20,Book_45,2,1574
2025-05-12,Book_3454,3,1890
2025-03-25,Book_5199,4,3600
2025-05-26,Book_976,1,597
2025-02-21,Book_5486,3,699
2025-02-27,Book_6632,1,285
2025-03-28,Book_9192,2,252
2025-04-02,Book_7559,2,1568
2025-12-19,Book_2348,3,1347
2025-11-21,Book_5160,1,811
2025-05-07,Book_5551,3,816
2025-04-30,Book_1992,5,1880
2025-03-16,Book_8448,5,1770
2025-01-20,Book_9837,1,890
2025-04-13,Book_4013,2,930
2025-08-28,Book_4730,1,392
2025-11-19,Book_8782,4,2956
2025-07-14,Book_18,5,4295
2025-03-30,Book_5212,2,1916
2025-03-27,Book_4248,1,389
2025-03-11,Book_9663,2,1460
2025-08-26,Book_5505,5,1250
2025-12-19,Book_9448,4,1532
2025-02-25,Book_5338,5,4200
2025-03-12,Book_3895,2,854
2025-06-18,Book_761,5,1870
2025-06-18,Book_493,3,2775
2025-09-27,Book_7733,4,3280
2025-02-27,Book_6658,3,1401
2025-04-09,Book_2999,2,528
2025-05-24,Book_8131,2,1256
2025-04-14,Book_4926,1,946
2025-06-28,Book_1188,1,910
2025-08-06,Book_9720,3,585
2025-10-11,Book_6626,3,450
2025-11-11,Book_1383,5,3510
2025-10-06,Book_9771,4,704
2025-06-04,Book_9252,5,3365
2025-06-26,Book_4843,5,4935
2025-10-04,Book_9601,1,251
2025-11-22,Book_4770,2,1892
2025-04-30,Book_5273,5,540
2025-12-18,Book_7280,2,1546
2025-11-21,Book_6647,5,1305
2025-08-19,Book_4722,1,690
2025-05-25,Book_619,4,3784
2025-07-15,Book_1336,2,1030
2025-03-09,Book_3853,1,158
2025-10-19,Book_3725,5,2995
2025-07-08,Book_6097,4,1500
2025-06-25,Book_3245,5,2280
2025-04-25,Book_4489,1,430
2025-03-28,Book_7451,4,2024
2025-06-05,Book_8132,1,943
2025-09-12,Book_8798,2,214
2025-03-31,Book_349,4,876
2025-11-04,Book_5158,3,2211
2025-02-26,Book_8302,3,2334
2025-10-28,Book_6467,1,563
2025-12-23,Book_2785,5,525
2025-07-10,Book_9080,5,770
2025-06-20,Book_9651,1,996
2025-08-09,Book_9403,1,854
2025-04-24,Book_407,5,3795
2025-02-05,Book_6694,3,2787
2025-11-22,Book_3797,2,1242
2025-11-12,Book_790,4,1600
2025-12-30,Book_3950,4,1164
2025-11-12,Book_6635,2,416
2025-08-27,Book_8838,4,3040
2025-11-16,Book_2943,1,188
2025-11-20,Book_9474,1,646
2025-05-06,Book_9596,5,1095
2025-04-28,Book_2336,4,2224
2025-12-23,Book_8472,3,636
2025-03-17,Book_2598,2,1204
2025-08-31,Book_658,4,3812
2025-05-10,Book_5574,5,3540
2025-12-28,Book_2563,2,1454
2025-01-24,Book_1688,1,805
2025-08-09,Book_562,3,1611
2025-05-09,Book_2782,4,2208
2025-01-07,Book_912,4,2424
2025-02-24,Book_8637,4,900
2025-11-13,Book_6898,2,924
2025-07-09,Book_8841,4,3048
2025-10-25,Book_9267,3,444
2025-11-14,Book_9374,1,685
2025-09-04,Book_9856,3,1938
2025-12-14,Book_471,1,400
2025-07-30,Book_3421,4,2476
2025-03-09,Book_808,1,543
2025-02-10,Book_8736,5,4625
2025-05-28,Book_1307,5,4390
2025-09-05,Book_6721,3,2673
2025-03-13,Book_721,5,520
2025-12-17,Book_3895,5,2135
2025-08-16,Book_9030,5,1260
2025-11-27,Book_8404,1,577
2025-01-16,Book_2937,2,726
2025-08-11,Book_9540,5,4315
2025-06-15,Book_9932,1,208
2025-05-14,Book_4887,5,985
2025-03-01,Book_7891,3,480
2025-01-01,Book_2348,2,898
2025-03-05,Book_6480,5,2890
2025-01-17,Book_9515,1,396
2025-02-23,Book_9194,1,438
2025-12-21,Book_8668,3,489
2025-12-14,Book_5249,4,1404
2025-03-29,Book_6037,5,3540
2025-09-16,Book_5803,4,2064
2025-08-25,Book_7758,5,4555
2025-06-21,Book_5058,4,1804
2025-08-15,Book_2994,1,809
2025-10-05,Book_1752,5,3100
2025-12-15,Book_4971,2,394
2025-04-23,Book_2844,4,2400
2025-12-18,Book_6084,3,1551
2025-05-20,Book_4294,3,1524
2025-06-25,Book_2772,3,2100
2025-08-21,Book_1927,5,745
2025-11-23,Book_7099,3,2262
2025-05-16,Book_7498,2,418
2025-03-18,Book_2883,1,474
2025-06-12,Book_4367,4,3184
2025-11-21,Book_3125,5,3500
2025-05-02,Book_2807,2,934
2025-08-29,Book_6293,5,2065
2025-12-21,Book_8181,1,687
2025-12-11,Book_9948,3,1827
2025-03-27,Book_1353,1,846
2025-02-01,Book_9142,5,3090
2025-09-26,Book_8611,2,1520
2025-07-08,Book_7597,5,4145
2025-01-16,Book_5502,3,300
2025-01-11,Book_7359,1,972
2025-12-22,Book_8150,1,116
2025-04-21,Book_7839,4,2500
2025-08-29,Book_6483,1,581
2025-11-27,Book_2045,1,1000
2025-04-18,Book_1114,5,2825
2025-02-28,Book_620,3,2820
2025-10-13,Book_1903,5,1665
2025-11-25,Book_4612,1,794
2025-01-19,Book_6261,5,1030
2025-06-30,Book_8724,1,566
2025-11-02,Book_9120,1,838
2025-05-27,Book_9475,1,130
2025-09-21,Book_5343,5,1465
2025-07-02,Book_7939,2,1098
2025-11-05,Book_6905,4,2344
2025-05-23,Book_3772,1,853
2025-08-17,Book_7803,2,480
2025-06-24,Book_5569,5,4250
2025-08-09,Book_3338,5,4895
2025-11-18,Book_5206,5,2260
2025-11-13,Book_4518,4,416
2025-07-20,Book_2064,2,1342
2025-02-17,Book_5294,2,1316
2025-07-24,Book_6285,5,3975
2025-08-11,Book_828,4,1972
2025-09-26,Book_226,5,1080
2025-07-31,Book_7216,3,516
2025-09-03,Book_2924,2,1122
2025-05-17,Book_3327,4,2916
2025-12-31,Book_2793,1,741
2025-07-22,Book_5386,1,821
2025-06-08,Book_3594,1,323
2025-12-29,Book_4844,1,529
2025-05-25,Book_4936,5,4595
2025-10-10,Book_5668,4,3752
2025-06-20,Book_7046,4,3304
2025-12-02,Book_3922,3,768
2025-11-23,Book_285,5,1485
2025-04-18,Book_781,4,2260
2025-08-23,Book_1220,3,402
2025-03-02,Book_764,2,566
2025-08-15,Book_5375,4,3172
2025-02-19,Book_6004,4,2200
2025-07-28,Book_5049,3,1209
2025-09-22,Book_8027,5,1365
2025-05-03,Book_5330,3,2379
2025-06-05,Book_3778,1,143
2025-05-29,Book_673,2,1294
2025-02-13,Book_6197,1,622
2025-01-24,Book_1369,3,750
2025-01-04,Book_7520,1,483
2025-12-03,Book_9843,5,1520
2025-11-05,Book_4036,4,3988
2025-09-20,Book_9128,1,865
2025-05-30,Book_4364,2,1196
2025-06-05,Book_8525,3,2322
2025-04-27,Book_7223,5,2770
2025-09-11,Book_9199,3,1917
2025-10-12,Book_4505,3,837
2025-10-17,Book_3282,5,605
2025-08-09,Book_5192,3,2391
2025-03-24,Book_3930,1,462
2025-07-03,Book_6306,1,211
2025-05-08,Book_1698,1,956
2025-12-12,Book_6582,5,3085
2025-03-08,Book_1979,1,588
2025-08-22,Book_6852,5,3195
2025-12-28,Book_1883,2,1842
2025-12-07,Book_4583,3,2343
2025-03-02,Book_4896,5,4100
2025-01-25,Book_4162,5,4405
2025-03-07,Book_1740,5,595
2025-01-14,Book_9578,1,671
2025-07-12,Book_7122,5,4865
2025-07-11,Book_3540,4,1844
2025-10-10,Book_8603,4,1136
2025-08-29,Book_8143,2,740
2025-09-17,Book_6326,3,1221
2025-08-10,Book_3441,4,768
2025-11-29,Book_1839,4,1800
2025-01-19,Book_7906,2,510
2025-01-05,Book_291,5,3490
2025-06-14,Book_6229,3,495
2025-07-12,Book_1860,5,2380
2025-03-24,Book_5841,5,4270
2025-02-03,Book_1927,4,596
2025-05-08,Book_1915,4,3928
2025-12-05,Book_6508,3,2895
2025-12-17,Book_8809,3,2097
2025-04-20,Book_7706,5,1560
2025-02-10,Book_1906,1,705
2025-01-26,Book_479,1,537
2025-09-16,Book_8924,4,3096
2025-10-29,Book_396,2,1140
2025-04-07,Book_1506,3,1158
2025-07-15,Book_2087,1,686
2025-06-08,Book_8752,5,3765
2025-02-18,Book_1868,4,2136
2025-01-14,Book_1092,5,1660
2025-06-29,Book_4923,5,4520
2025-09-25,Book_5419,2,566
2025-11-26,Book_8440,5,2255
2025-12-15,Book_4296,3,2871
2025-10-07,Book_3826,5,2715
2025-09-20,Book_4206,3,2955
2025-10-26,Book_245,5,1490
2025-02-25,Book_9453,2,380
2025-06-11,Book_5837,4,492
2025-03-13,Book_1702,2,1544
2025-10-06,Book_190,4,1876
2025-11-17,Book_3077,1,897
2025-03-18,Book_9662,2,1992
2025-03-13,Book_9205,3,1869
2025-07-05,Book_7711,2,300
2025-09-28,Book_8365,1,531
2025-01-23,Book_2350,1,450
2025-03-08,Book_207,1,433
2025-02-16,Book_8077,5,2260
2025-04-12,Book_5550,4,1656
2025-05-10,Book_2299,3,2730
2025-03-17,Book_5294,5,3290
2025-04-20,Book_1645,5,1185
2025-09-25,Book_4856,2,1388
2025-07-30,Book_6839,4,3172
2025-11-12,Book_353,5,970
2025-03-29,Book_4264,5,880
2025-02-22,Book_8669,4,824
2025-02-02,Book_147,3,2271
2025-07-03,Book_7496,3,1014
2025-08-28,Book_3784,2,668
2025-02-08,Book_5155,1,358
2025-03-11,Book_287,3,1371
2025-05-20,Book_6006,5,4775
2025-09-18,Book_8109,4,992
2025-11-13,Book_5769,3,1713
2025-02-13,Book_9253,4,484
2025-09-22,Book_2062,3,525
2025-10-14,Book_99,3,963
2025-09-27,Book_9941,1,293
2025-01-19,Book_5079,5,4940
2025-03-22,Book_4540,5,3100
2025-12-23,Book_6552,5,1475
2025-06-23,Book_5655,4,868
2025-03-10,Book_2911,3,816
2025-09-12,Book_908,5,3455
2025-03-18,Book_4639,5,690
2025-05-21,Book_4959,4,1248
2025-03-05,Book_1947,2,270
2025-07-01,Book_2240,2,722
2025-04-19,Book_1588,2,788
2025-03-08,Book_8249,5,1265
2025-03-27,Book_5328,1,453
2025-04-06,Book_4456,5,1310
2025-12-24,Book_4859,4,1500
2025-08-30,Book_5674,3,2895
2025-10-09,Book_2443,1,116
2025-12-10,Book_5510,4,1540
2025-02-16,Book_8855,4,3428
2025-10-20,Book_1123,3,1032
2025-02-04,Book_2656,1,448
2025-10-22,Book_6723,5,1405
2025-08-25,Book_75,2,1856
2025-06-19,Book_4590,2,1520
2025-03-04,Book_9627,3,2454
2025-09-01,Book_5054,3,1812
2025-01-24,Book_9722,1,417
2025-07-04,Book_5056,4,3396
2025-10-01,Book_8639,5,2440
2026-01-01,Book_1004,3,1917
2025-10-28,Book_4375,5,3265
2025-11-05,Book_7217,2,1774
2025-01-13,Book_7912,1,916
2025-01-27,Book_8520,4,2424
2025-06-09,Book_5956,4,1816
2025-05-12,Book_6953,4,556
2025-11-25,Book_4699,5,645
2025-09-10,Book_5178,3,411
2025-04-14,Book_234,4,784
2025-10-07,Book_7128,2,1926
2025-04-26,Book_754,4,3436
2025-05-11,Book_3155,5,1075
2025-11-02,Book_1707,1,991
2025-11-14,Book_5276,5,4215
2025-11-06,Book_2947,3,2886
2025-12-12,Book_6152,5,3040
2025-09-09,Book_6131,5,2970
2025-01-30,Book_9992,3,2166
2025-05-04,Book_4196,3,1845
2025-09-03,Book_1983,3,2841
2025-05-13,Book_3110,3,2850
2025-11-26,Book_7662,1,881
2025-05-29,Book_1013,2,1940
2025-12-04,Book_8779,3,1671
2025-11-11,Book_6961,2,1928
2025-03-07,Book_6480,5,2890
2025-06-09,Book_3398,4,2564
2025-04-13,Book_7243,2,1980
2025-09-10,Book_3757,5,3135
2025-12-10,Book_7384,1,552
2025-04-15,Book_9934,1,826
2025-04-22,Book_7969,2,1964
2025-01-09,Book_6648,3,1053
2025-07-19,Book_3147,5,1255
2025-09-06,Book_7258,3,2403
2025-03-01,Book_1101,4,3448
2025-11-02,Book_4250,5,1130
2025-06-15,Book_9549,5,2605
2025-12-24,Book_5764,3,666
2025-08-03,Book_1950,4,3796
2025-02-27,Book_954,1,783
2025-12-14,Book_5669,1,395
